jurisdiction,level,contest,candidate,count,source,stage
Missouri,county,president_2020,dem,1819,tonmcg_certified,certified
Missouri,county,president_2020,gop,11484,tonmcg_certified,certified
Missouri,county,president_2020,total,13426,tonmcg_certified,certified
Missouri,county,president_2020,dem,3506,tonmcg_certified,certified
Missouri,county,president_2020,gop,14800,tonmcg_certified,certified
Missouri,county,president_2020,total,18483,tonmcg_certified,certified
Missouri,county,president_2020,dem,478,tonmcg_certified,certified
Missouri,county,president_2020,gop,1974,tonmcg_certified,certified
Missouri,county,president_2020,total,2471,tonmcg_certified,certified
Missouri,county,president_2020,dem,5339,tonmcg_certified,certified
Missouri,county,president_2020,gop,20508,tonmcg_certified,certified
Missouri,county,president_2020,total,26288,tonmcg_certified,certified
Missouri,county,president_2020,dem,1716,tonmcg_certified,certified
Missouri,county,president_2020,gop,9478,tonmcg_certified,certified
Missouri,county,president_2020,total,11315,tonmcg_certified,certified
Missouri,county,president_2020,dem,1903,tonmcg_certified,certified
Missouri,county,president_2020,gop,7155,tonmcg_certified,certified
Missouri,county,president_2020,total,9185,tonmcg_certified,certified
Missouri,county,president_2020,dem,4769,tonmcg_certified,certified
Missouri,county,president_2020,gop,13222,tonmcg_certified,certified
Missouri,county,president_2020,total,18375,tonmcg_certified,certified
Missouri,county,president_2020,dem,1804,tonmcg_certified,certified
Missouri,county,president_2020,gop,8047,tonmcg_certified,certified
Missouri,county,president_2020,total,9976,tonmcg_certified,certified
Missouri,county,president_2020,dem,845,tonmcg_certified,certified
Missouri,county,president_2020,gop,4987,tonmcg_certified,certified
Missouri,county,president_2020,total,5878,tonmcg_certified,certified
Missouri,county,president_2020,dem,3573,tonmcg_certified,certified
Missouri,county,president_2020,gop,14880,tonmcg_certified,certified
Missouri,county,president_2020,total,18779,tonmcg_certified,certified
Missouri,county,president_2020,dem,215,tonmcg_certified,certified
Missouri,county,president_2020,gop,877,tonmcg_certified,certified
Missouri,county,president_2020,total,1107,tonmcg_certified,certified
Missouri,county,president_2020,dem,1168,tonmcg_certified,certified
Missouri,county,president_2020,gop,7453,tonmcg_certified,certified
Missouri,county,president_2020,total,8739,tonmcg_certified,certified
Missouri,county,president_2020,dem,110089,tonmcg_certified,certified
Missouri,county,president_2020,gop,21474,tonmcg_certified,certified
Missouri,county,president_2020,total,133867,tonmcg_certified,certified
Montana,county,president_2020,dem,1608,tonmcg_certified,certified
Montana,county,president_2020,gop,3923,tonmcg_certified,certified
Montana,county,president_2020,total,5661,tonmcg_certified,certified
Montana,county,president_2020,dem,2491,tonmcg_certified,certified
Montana,county,president_2020,gop,2207,tonmcg_certified,certified
Montana,county,president_2020,total,4784,tonmcg_certified,certified
Montana,county,president_2020,dem,1589,tonmcg_certified,certified
Montana,county,president_2020,gop,1469,tonmcg_certified,certified
Montana,county,president_2020,total,3117,tonmcg_certified,certified
Montana,county,president_2020,dem,835,tonmcg_certified,certified
Montana,county,president_2020,gop,3173,tonmcg_certified,certified
Montana,county,president_2020,total,4097,tonmcg_certified,certified
Montana,county,president_2020,dem,2421,tonmcg_certified,certified
Montana,county,president_2020,gop,4468,tonmcg_certified,certified
Montana,county,president_2020,total,7101,tonmcg_certified,certified
Montana,county,president_2020,dem,74,tonmcg_certified,certified
Montana,county,president_2020,gop,775,tonmcg_certified,certified
Montana,county,president_2020,total,864,tonmcg_certified,certified
Montana,county,president_2020,dem,15456,tonmcg_certified,certified
Montana,county,president_2020,gop,23315,tonmcg_certified,certified
Montana,county,president_2020,total,39885,tonmcg_certified,certified
Montana,county,president_2020,dem,991,tonmcg_certified,certified
Montana,county,president_2020,gop,1891,tonmcg_certified,certified
Montana,county,president_2020,total,2974,tonmcg_certified,certified
Montana,county,president_2020,dem,1514,tonmcg_certified,certified
Montana,county,president_2020,gop,4205,tonmcg_certified,certified
Montana,county,president_2020,total,5883,tonmcg_certified,certified
Montana,county,president_2020,dem,195,tonmcg_certified,certified
Montana,county,president_2020,gop,799,tonmcg_certified,certified
Montana,county,president_2020,total,1014,tonmcg_certified,certified
Montana,county,president_2020,dem,962,tonmcg_certified,certified
Montana,county,president_2020,gop,3758,tonmcg_certified,certified
Montana,county,president_2020,total,4837,tonmcg_certified,certified
Montana,county,president_2020,dem,2562,tonmcg_certified,certified
Montana,county,president_2020,gop,2186,tonmcg_certified,certified
Montana,county,president_2020,total,4891,tonmcg_certified,certified
Montana,county,president_2020,dem,172,tonmcg_certified,certified
Montana,county,president_2020,gop,1375,tonmcg_certified,certified
Montana,county,president_2020,total,1575,tonmcg_certified,certified
Montana,county,president_2020,dem,1496,tonmcg_certified,certified
Montana,county,president_2020,gop,4869,tonmcg_certified,certified
Montana,county,president_2020,total,6531,tonmcg_certified,certified
Montana,county,president_2020,dem,20274,tonmcg_certified,certified
Montana,county,president_2020,gop,38321,tonmcg_certified,certified
Montana,county,president_2020,total,60258,tonmcg_certified,certified
Montana,county,president_2020,dem,37044,tonmcg_certified,certified
Montana,county,president_2020,gop,31696,tonmcg_certified,certified
Montana,county,president_2020,total,71507,tonmcg_certified,certified
Montana,county,president_2020,dem,41,tonmcg_certified,certified
Montana,county,president_2020,gop,764,tonmcg_certified,certified
Montana,county,president_2020,total,813,tonmcg_certified,certified
Montana,county,president_2020,dem,3610,tonmcg_certified,certified
Montana,county,president_2020,gop,1884,tonmcg_certified,certified
Montana,county,president_2020,total,5639,tonmcg_certified,certified
Montana,county,president_2020,dem,78,tonmcg_certified,certified
Montana,county,president_2020,gop,414,tonmcg_certified,certified
Montana,county,president_2020,total,503,tonmcg_certified,certified
Montana,county,president_2020,dem,638,tonmcg_certified,certified
Montana,county,president_2020,gop,1419,tonmcg_certified,certified
Montana,county,president_2020,total,2102,tonmcg_certified,certified
Montana,county,president_2020,dem,2981,tonmcg_certified,certified
Montana,county,president_2020,gop,3957,tonmcg_certified,certified
Montana,county,president_2020,total,7182,tonmcg_certified,certified
Montana,county,president_2020,dem,2625,tonmcg_certified,certified
Montana,county,president_2020,gop,5345,tonmcg_certified,certified
Montana,county,president_2020,total,8191,tonmcg_certified,certified
Montana,county,president_2020,dem,275,tonmcg_certified,certified
Montana,county,president_2020,gop,1040,tonmcg_certified,certified
Montana,county,president_2020,total,1344,tonmcg_certified,certified
Montana,county,president_2020,dem,6916,tonmcg_certified,certified
Montana,county,president_2020,gop,9322,tonmcg_certified,certified
Montana,county,president_2020,total,16626,tonmcg_certified,certified
Montana,county,president_2020,dem,19743,tonmcg_certified,certified
Montana,county,president_2020,gop,21409,tonmcg_certified,certified
Montana,county,president_2020,total,42485,tonmcg_certified,certified
Montana,county,president_2020,dem,249,tonmcg_certified,certified
Montana,county,president_2020,gop,821,tonmcg_certified,certified
Montana,county,president_2020,total,1083,tonmcg_certified,certified
Montana,county,president_2020,dem,2835,tonmcg_certified,certified
Montana,county,president_2020,gop,8672,tonmcg_certified,certified
Montana,county,president_2020,total,11747,tonmcg_certified,certified
Montana,county,president_2020,dem,155,tonmcg_certified,certified
Montana,county,president_2020,gop,956,tonmcg_certified,certified
Montana,county,president_2020,total,1128,tonmcg_certified,certified
Montana,county,president_2020,dem,1771,tonmcg_certified,certified
Montana,county,president_2020,gop,4191,tonmcg_certified,certified
Montana,county,president_2020,total,6113,tonmcg_certified,certified
Montana,county,president_2020,dem,258,tonmcg_certified,certified
Montana,county,president_2020,gop,833,tonmcg_certified,certified
Montana,county,president_2020,total,1110,tonmcg_certified,certified
Montana,county,president_2020,dem,686,tonmcg_certified,certified
Montana,county,president_2020,gop,1828,tonmcg_certified,certified
Montana,county,president_2020,total,2563,tonmcg_certified,certified
Montana,county,president_2020,dem,43357,tonmcg_certified,certified
Montana,county,president_2020,gop,26347,tonmcg_certified,certified
Montana,county,president_2020,total,71986,tonmcg_certified,certified
Montana,county,president_2020,dem,413,tonmcg_certified,certified
Montana,county,president_2020,gop,2423,tonmcg_certified,certified
Montana,county,president_2020,total,2881,tonmcg_certified,certified
Montana,county,president_2020,dem,5280,tonmcg_certified,certified
Montana,county,president_2020,gop,6025,tonmcg_certified,certified
Montana,county,president_2020,total,11618,tonmcg_certified,certified
Montana,county,president_2020,dem,39,tonmcg_certified,certified
Montana,county,president_2020,gop,298,tonmcg_certified,certified
Montana,county,president_2020,total,351,tonmcg_certified,certified
Montana,county,president_2020,dem,416,tonmcg_certified,certified
Montana,county,president_2020,gop,1936,tonmcg_certified,certified
Montana,county,president_2020,total,2386,tonmcg_certified,certified
Montana,county,president_2020,dem,903,tonmcg_certified,certified
Montana,county,president_2020,gop,2031,tonmcg_certified,certified
Montana,county,president_2020,total,2995,tonmcg_certified,certified
Montana,county,president_2020,dem,154,tonmcg_certified,certified
Montana,county,president_2020,gop,970,tonmcg_certified,certified
Montana,county,president_2020,total,1136,tonmcg_certified,certified
Montana,county,president_2020,dem,752,tonmcg_certified,certified
Montana,county,president_2020,gop,2355,tonmcg_certified,certified
Montana,county,president_2020,total,3195,tonmcg_certified,certified
Montana,county,president_2020,dem,126,tonmcg_certified,certified
Montana,county,president_2020,gop,603,tonmcg_certified,certified
Montana,county,president_2020,total,744,tonmcg_certified,certified
Montana,county,president_2020,dem,8763,tonmcg_certified,certified
Montana,county,president_2020,gop,19114,tonmcg_certified,certified
Montana,county,president_2020,total,28507,tonmcg_certified,certified
Montana,county,president_2020,dem,875,tonmcg_certified,certified
Montana,county,president_2020,gop,4800,tonmcg_certified,certified
Montana,county,president_2020,total,5798,tonmcg_certified,certified
Montana,county,president_2020,dem,1910,tonmcg_certified,certified
Montana,county,president_2020,gop,1996,tonmcg_certified,certified
Montana,county,president_2020,total,4028,tonmcg_certified,certified
Montana,county,president_2020,dem,1199,tonmcg_certified,certified
Montana,county,president_2020,gop,2486,tonmcg_certified,certified
Montana,county,president_2020,total,3784,tonmcg_certified,certified
Montana,county,president_2020,dem,1820,tonmcg_certified,certified
Montana,county,president_2020,gop,5660,tonmcg_certified,certified
Montana,county,president_2020,total,7652,tonmcg_certified,certified
Montana,county,president_2020,dem,574,tonmcg_certified,certified
Montana,county,president_2020,gop,1403,tonmcg_certified,certified
Montana,county,president_2020,total,2030,tonmcg_certified,certified
Montana,county,president_2020,dem,10392,tonmcg_certified,certified
Montana,county,president_2020,gop,7745,tonmcg_certified,certified
Montana,county,president_2020,total,18827,tonmcg_certified,certified
Montana,county,president_2020,dem,1156,tonmcg_certified,certified
Montana,county,president_2020,gop,4462,tonmcg_certified,certified
Montana,county,president_2020,total,5741,tonmcg_certified,certified
Montana,county,president_2020,dem,549,tonmcg_certified,certified
Montana,county,president_2020,gop,1840,tonmcg_certified,certified
Montana,county,president_2020,total,2446,tonmcg_certified,certified
Montana,county,president_2020,dem,1007,tonmcg_certified,certified
Montana,county,president_2020,gop,2608,tonmcg_certified,certified
Montana,county,president_2020,total,3695,tonmcg_certified,certified
Montana,county,president_2020,dem,467,tonmcg_certified,certified
Montana,county,president_2020,gop,1596,tonmcg_certified,certified
Montana,county,president_2020,total,2123,tonmcg_certified,certified
Montana,county,president_2020,dem,78,tonmcg_certified,certified
Montana,county,president_2020,gop,373,tonmcg_certified,certified
Montana,county,president_2020,total,460,tonmcg_certified,certified
Montana,county,president_2020,dem,1030,tonmcg_certified,certified
Montana,county,president_2020,gop,3135,tonmcg_certified,certified
Montana,county,president_2020,total,4272,tonmcg_certified,certified
Montana,county,president_2020,dem,225,tonmcg_certified,certified
Montana,county,president_2020,gop,823,tonmcg_certified,certified
Montana,county,president_2020,total,1068,tonmcg_certified,certified
Montana,county,president_2020,dem,77,tonmcg_certified,certified
Montana,county,president_2020,gop,516,tonmcg_certified,certified
Montana,county,president_2020,total,598,tonmcg_certified,certified
Montana,county,president_2020,dem,30679,tonmcg_certified,certified
Montana,county,president_2020,gop,50772,tonmcg_certified,certified
Montana,county,president_2020,total,83821,tonmcg_certified,certified
Nebraska,county,president_2020,dem,4213,tonmcg_certified,certified
Nebraska,county,president_2020,gop,10085,tonmcg_certified,certified
Nebraska,county,president_2020,total,14653,tonmcg_certified,certified
Nebraska,county,president_2020,dem,452,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3093,tonmcg_certified,certified
Nebraska,county,president_2020,total,3583,tonmcg_certified,certified
Nebraska,county,president_2020,dem,21,tonmcg_certified,certified
Nebraska,county,president_2020,gop,260,tonmcg_certified,certified
Nebraska,county,president_2020,total,285,tonmcg_certified,certified
Nebraska,county,president_2020,dem,43,tonmcg_certified,certified
Nebraska,county,president_2020,gop,362,tonmcg_certified,certified
Nebraska,county,president_2020,total,411,tonmcg_certified,certified
Nebraska,county,president_2020,dem,35,tonmcg_certified,certified
Nebraska,county,president_2020,gop,280,tonmcg_certified,certified
Nebraska,county,president_2020,total,317,tonmcg_certified,certified
Nebraska,county,president_2020,dem,499,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2653,tonmcg_certified,certified
Nebraska,county,president_2020,total,3226,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1051,tonmcg_certified,certified
Nebraska,county,president_2020,gop,4002,tonmcg_certified,certified
Nebraska,county,president_2020,total,5200,tonmcg_certified,certified
Nebraska,county,president_2020,dem,135,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1010,tonmcg_certified,certified
Nebraska,county,president_2020,total,1155,tonmcg_certified,certified
Nebraska,county,president_2020,dem,191,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1470,tonmcg_certified,certified
Nebraska,county,president_2020,total,1684,tonmcg_certified,certified
Nebraska,county,president_2020,dem,6350,tonmcg_certified,certified
Nebraska,county,president_2020,gop,16640,tonmcg_certified,certified
Nebraska,county,president_2020,total,23711,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1063,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2580,tonmcg_certified,certified
Nebraska,county,president_2020,total,3739,tonmcg_certified,certified
Nebraska,county,president_2020,dem,873,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3542,tonmcg_certified,certified
Nebraska,county,president_2020,total,4518,tonmcg_certified,certified
Nebraska,county,president_2020,dem,4737,tonmcg_certified,certified
Nebraska,county,president_2020,gop,10121,tonmcg_certified,certified
Nebraska,county,president_2020,total,15326,tonmcg_certified,certified
Nebraska,county,president_2020,dem,725,tonmcg_certified,certified
Nebraska,county,president_2020,gop,4174,tonmcg_certified,certified
Nebraska,county,president_2020,total,5015,tonmcg_certified,certified
Nebraska,county,president_2020,dem,226,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1740,tonmcg_certified,certified
Nebraska,county,president_2020,total,2000,tonmcg_certified,certified
Nebraska,county,president_2020,dem,373,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2844,tonmcg_certified,certified
Nebraska,county,president_2020,total,3269,tonmcg_certified,certified
Nebraska,county,president_2020,dem,855,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3813,tonmcg_certified,certified
Nebraska,county,president_2020,total,4776,tonmcg_certified,certified
Nebraska,county,president_2020,dem,632,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2848,tonmcg_certified,certified
Nebraska,county,president_2020,total,3570,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1025,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2636,tonmcg_certified,certified
Nebraska,county,president_2020,total,3726,tonmcg_certified,certified
Nebraska,county,president_2020,dem,870,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3507,tonmcg_certified,certified
Nebraska,county,president_2020,total,4459,tonmcg_certified,certified
Nebraska,county,president_2020,dem,786,tonmcg_certified,certified
Nebraska,county,president_2020,gop,5090,tonmcg_certified,certified
Nebraska,county,president_2020,total,6010,tonmcg_certified,certified
Nebraska,county,president_2020,dem,2744,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3926,tonmcg_certified,certified
Nebraska,county,president_2020,total,6817,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1082,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2931,tonmcg_certified,certified
Nebraska,county,president_2020,total,4151,tonmcg_certified,certified
Nebraska,county,president_2020,dem,2497,tonmcg_certified,certified
Nebraska,county,president_2020,gop,6524,tonmcg_certified,certified
Nebraska,county,president_2020,total,9191,tonmcg_certified,certified
Nebraska,county,president_2020,dem,141,tonmcg_certified,certified
Nebraska,county,president_2020,gop,871,tonmcg_certified,certified
Nebraska,county,president_2020,total,1034,tonmcg_certified,certified
Nebraska,county,president_2020,dem,651,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2335,tonmcg_certified,certified
Nebraska,county,president_2020,total,3094,tonmcg_certified,certified
Nebraska,county,president_2020,dem,5544,tonmcg_certified,certified
Nebraska,county,president_2020,gop,10984,tonmcg_certified,certified
Nebraska,county,president_2020,total,16938,tonmcg_certified,certified
Nebraska,county,president_2020,dem,150350,tonmcg_certified,certified
Nebraska,county,president_2020,gop,119159,tonmcg_certified,certified
Nebraska,county,president_2020,total,276540,tonmcg_certified,certified
Nebraska,county,president_2020,dem,105,tonmcg_certified,certified
Nebraska,county,president_2020,gop,883,tonmcg_certified,certified
Nebraska,county,president_2020,total,1003,tonmcg_certified,certified
Nebraska,county,president_2020,dem,693,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2359,tonmcg_certified,certified
Nebraska,county,president_2020,total,3148,tonmcg_certified,certified
Nebraska,county,president_2020,dem,276,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1437,tonmcg_certified,certified
Nebraska,county,president_2020,total,1728,tonmcg_certified,certified
Nebraska,county,president_2020,dem,189,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1229,tonmcg_certified,certified
Nebraska,county,president_2020,total,1446,tonmcg_certified,certified
Nebraska,county,president_2020,dem,399,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2163,tonmcg_certified,certified
Nebraska,county,president_2020,total,2602,tonmcg_certified,certified
Nebraska,county,president_2020,dem,3385,tonmcg_certified,certified
Nebraska,county,president_2020,gop,7445,tonmcg_certified,certified
Nebraska,county,president_2020,total,11119,tonmcg_certified,certified
Nebraska,county,president_2020,dem,161,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1016,tonmcg_certified,certified
Nebraska,county,president_2020,total,1200,tonmcg_certified,certified
Nebraska,county,president_2020,dem,133,tonmcg_certified,certified
Nebraska,county,president_2020,gop,933,tonmcg_certified,certified
Nebraska,county,president_2020,total,1076,tonmcg_certified,certified
Nebraska,county,president_2020,dem,215,tonmcg_certified,certified
Nebraska,county,president_2020,gop,893,tonmcg_certified,certified
Nebraska,county,president_2020,total,1121,tonmcg_certified,certified
Nebraska,county,president_2020,dem,20,tonmcg_certified,certified
Nebraska,county,president_2020,gop,375,tonmcg_certified,certified
Nebraska,county,president_2020,total,402,tonmcg_certified,certified
Nebraska,county,president_2020,dem,229,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1016,tonmcg_certified,certified
Nebraska,county,president_2020,total,1259,tonmcg_certified,certified
Nebraska,county,president_2020,dem,7681,tonmcg_certified,certified
Nebraska,county,president_2020,gop,16189,tonmcg_certified,certified
Nebraska,county,president_2020,total,24450,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1118,tonmcg_certified,certified
Nebraska,county,president_2020,gop,4309,tonmcg_certified,certified
Nebraska,county,president_2020,total,5566,tonmcg_certified,certified
Nebraska,county,president_2020,dem,282,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1615,tonmcg_certified,certified
Nebraska,county,president_2020,total,1934,tonmcg_certified,certified
Nebraska,county,president_2020,dem,34,tonmcg_certified,certified
Nebraska,county,president_2020,gop,494,tonmcg_certified,certified
Nebraska,county,president_2020,total,536,tonmcg_certified,certified
Nebraska,county,president_2020,dem,175,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1264,tonmcg_certified,certified
Nebraska,county,president_2020,total,1470,tonmcg_certified,certified
Nebraska,county,president_2020,dem,686,tonmcg_certified,certified
Nebraska,county,president_2020,gop,4769,tonmcg_certified,certified
Nebraska,county,president_2020,total,5550,tonmcg_certified,certified
Nebraska,county,president_2020,dem,59,tonmcg_certified,certified
Nebraska,county,president_2020,gop,376,tonmcg_certified,certified
Nebraska,county,president_2020,total,442,tonmcg_certified,certified
Nebraska,county,president_2020,dem,648,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2786,tonmcg_certified,certified
Nebraska,county,president_2020,total,3511,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1016,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2616,tonmcg_certified,certified
Nebraska,county,president_2020,total,3730,tonmcg_certified,certified
Nebraska,county,president_2020,dem,647,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1518,tonmcg_certified,certified
Nebraska,county,president_2020,total,2233,tonmcg_certified,certified
Nebraska,county,president_2020,dem,701,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2822,tonmcg_certified,certified
Nebraska,county,president_2020,total,3617,tonmcg_certified,certified
Nebraska,county,president_2020,dem,763,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3544,tonmcg_certified,certified
Nebraska,county,president_2020,total,4369,tonmcg_certified,certified
Nebraska,county,president_2020,dem,49,tonmcg_certified,certified
Nebraska,county,president_2020,gop,476,tonmcg_certified,certified
Nebraska,county,president_2020,total,530,tonmcg_certified,certified
Nebraska,county,president_2020,dem,268,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1563,tonmcg_certified,certified
Nebraska,county,president_2020,total,1877,tonmcg_certified,certified
Nebraska,county,president_2020,dem,905,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3721,tonmcg_certified,certified
Nebraska,county,president_2020,total,4708,tonmcg_certified,certified
Nebraska,county,president_2020,dem,82293,tonmcg_certified,certified
Nebraska,county,president_2020,gop,70092,tonmcg_certified,certified
Nebraska,county,president_2020,total,157215,tonmcg_certified,certified
Nebraska,county,president_2020,dem,3692,tonmcg_certified,certified
Nebraska,county,president_2020,gop,13071,tonmcg_certified,certified
Nebraska,county,president_2020,total,17163,tonmcg_certified,certified
Nebraska,county,president_2020,dem,38,tonmcg_certified,certified
Nebraska,county,president_2020,gop,407,tonmcg_certified,certified
Nebraska,county,president_2020,total,450,tonmcg_certified,certified
Nebraska,county,president_2020,dem,75,tonmcg_certified,certified
Nebraska,county,president_2020,gop,370,tonmcg_certified,certified
Nebraska,county,president_2020,total,454,tonmcg_certified,certified
Nebraska,county,president_2020,dem,17,tonmcg_certified,certified
Nebraska,county,president_2020,gop,275,tonmcg_certified,certified
Nebraska,county,president_2020,total,302,tonmcg_certified,certified
Nebraska,county,president_2020,dem,3478,tonmcg_certified,certified
Nebraska,county,president_2020,gop,11940,tonmcg_certified,certified
Nebraska,county,president_2020,total,15819,tonmcg_certified,certified
Nebraska,county,president_2020,dem,743,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3419,tonmcg_certified,certified
Nebraska,county,president_2020,total,4282,tonmcg_certified,certified
Nebraska,county,president_2020,dem,386,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2113,tonmcg_certified,certified
Nebraska,county,president_2020,total,2558,tonmcg_certified,certified
Nebraska,county,president_2020,dem,359,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1437,tonmcg_certified,certified
Nebraska,county,president_2020,total,1832,tonmcg_certified,certified
Nebraska,county,president_2020,dem,921,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2428,tonmcg_certified,certified
Nebraska,county,president_2020,total,3432,tonmcg_certified,certified
Nebraska,county,president_2020,dem,409,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1857,tonmcg_certified,certified
Nebraska,county,president_2020,total,2305,tonmcg_certified,certified
Nebraska,county,president_2020,dem,2490,tonmcg_certified,certified
Nebraska,county,president_2020,gop,5649,tonmcg_certified,certified
Nebraska,county,president_2020,total,8355,tonmcg_certified,certified
Nebraska,county,president_2020,dem,322,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1071,tonmcg_certified,certified
Nebraska,county,president_2020,total,1429,tonmcg_certified,certified
Nebraska,county,president_2020,dem,199,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1321,tonmcg_certified,certified
Nebraska,county,president_2020,total,1545,tonmcg_certified,certified
Nebraska,county,president_2020,dem,752,tonmcg_certified,certified
Nebraska,county,president_2020,gop,4157,tonmcg_certified,certified
Nebraska,county,president_2020,total,5021,tonmcg_certified,certified
Nebraska,county,president_2020,dem,480,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3462,tonmcg_certified,certified
Nebraska,county,president_2020,total,4012,tonmcg_certified,certified
Nebraska,county,president_2020,dem,3260,tonmcg_certified,certified
Nebraska,county,president_2020,gop,12186,tonmcg_certified,certified
Nebraska,county,president_2020,total,15721,tonmcg_certified,certified
Nebraska,county,president_2020,dem,530,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2291,tonmcg_certified,certified
Nebraska,county,president_2020,total,2887,tonmcg_certified,certified
Nebraska,county,president_2020,dem,811,tonmcg_certified,certified
Nebraska,county,president_2020,gop,4525,tonmcg_certified,certified
Nebraska,county,president_2020,total,5470,tonmcg_certified,certified
Nebraska,county,president_2020,dem,996,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3073,tonmcg_certified,certified
Nebraska,county,president_2020,total,4134,tonmcg_certified,certified
Nebraska,county,president_2020,dem,84,tonmcg_certified,certified
Nebraska,county,president_2020,gop,744,tonmcg_certified,certified
Nebraska,county,president_2020,total,842,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1986,tonmcg_certified,certified
Nebraska,county,president_2020,gop,3631,tonmcg_certified,certified
Nebraska,county,president_2020,total,5780,tonmcg_certified,certified
Nebraska,county,president_2020,dem,41206,tonmcg_certified,certified
Nebraska,county,president_2020,gop,51979,tonmcg_certified,certified
Nebraska,county,president_2020,total,96193,tonmcg_certified,certified
Nebraska,county,president_2020,dem,3331,tonmcg_certified,certified
Nebraska,county,president_2020,gop,9108,tonmcg_certified,certified
Nebraska,county,president_2020,total,12786,tonmcg_certified,certified
Nebraska,county,president_2020,dem,4196,tonmcg_certified,certified
Nebraska,county,president_2020,gop,10952,tonmcg_certified,certified
Nebraska,county,president_2020,total,15524,tonmcg_certified,certified
Nebraska,county,president_2020,dem,2438,tonmcg_certified,certified
Nebraska,county,president_2020,gop,6490,tonmcg_certified,certified
Nebraska,county,president_2020,total,9199,tonmcg_certified,certified
Nebraska,county,president_2020,dem,340,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2292,tonmcg_certified,certified
Nebraska,county,president_2020,total,2684,tonmcg_certified,certified
Nebraska,county,president_2020,dem,343,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1322,tonmcg_certified,certified
Nebraska,county,president_2020,total,1700,tonmcg_certified,certified
Nebraska,county,president_2020,dem,72,tonmcg_certified,certified
Nebraska,county,president_2020,gop,642,tonmcg_certified,certified
Nebraska,county,president_2020,total,731,tonmcg_certified,certified
Nebraska,county,president_2020,dem,532,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2561,tonmcg_certified,certified
Nebraska,county,president_2020,total,3165,tonmcg_certified,certified
Nebraska,county,president_2020,dem,624,tonmcg_certified,certified
Nebraska,county,president_2020,gop,2308,tonmcg_certified,certified
Nebraska,county,president_2020,total,2989,tonmcg_certified,certified
Nebraska,county,president_2020,dem,45,tonmcg_certified,certified
Nebraska,county,president_2020,gop,377,tonmcg_certified,certified
Nebraska,county,president_2020,total,427,tonmcg_certified,certified
Nebraska,county,president_2020,dem,1122,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1180,tonmcg_certified,certified
Nebraska,county,president_2020,total,2379,tonmcg_certified,certified
Nebraska,county,president_2020,dem,412,tonmcg_certified,certified
Nebraska,county,president_2020,gop,1901,tonmcg_certified,certified
Nebraska,county,president_2020,total,2344,tonmcg_certified,certified
Nebraska,county,president_2020,dem,3554,tonmcg_certified,certified
