dataset_id,tier,f,rep,keff_core,dTail_core,atoms,tail,L3,energy,keff_core_q95,keff_core_q05,dTail_core_q95,dTail_core_q05,atoms_q95,atoms_q05,tail_q95,tail_q05,L3_q95,L3_q05,energy_q95,energy_q05,f_eff,det_keff_core,det_dTail_core
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.01,8,1.00397,-0.00083,1.65136,0.02219,0.02166,0.32283,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.01,9,1.00317,-0.00083,1.64957,0.02218,0.02166,0.32119,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.01,10,1.00399,-0.00088,1.65076,0.02212,0.02164,0.32088,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.01,11,1.00377,-0.00057,1.65118,0.02244,0.02193,0.32136,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.01,12,1.00366,-0.00062,1.65088,0.02239,0.02187,0.32078,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.01,13,1.00342,-0.00081,1.64996,0.02218,0.02167,0.32567,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.01,14,1.00359,-0.0006,1.65081,0.02243,0.02191,0.3215,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,0,1.01624,0.00086,1.67055,0.02371,0.02311,0.32439,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,1,1.01707,0.00142,1.67318,0.02426,0.02351,0.32488,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,2,1.01628,0.00092,1.66933,0.02368,0.02306,0.327,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,3,1.01696,0.00133,1.67293,0.02416,0.02357,0.33173,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,4,1.01793,0.00097,1.67307,0.02378,0.02316,0.32326,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,5,1.0175,0.00136,1.6736,0.0242,0.02358,0.32611,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,6,1.01766,0.00128,1.6733,0.02409,0.02346,0.32388,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,7,1.01838,0.00141,1.67479,0.02422,0.0235,0.32394,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,8,1.01736,0.00111,1.67178,0.0239,0.02322,0.32552,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,9,1.0168,0.00146,1.67229,0.02427,0.02365,0.32363,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,10,1.01739,0.00126,1.67305,0.02407,0.02335,0.32632,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,11,1.01767,0.00132,1.67291,0.02409,0.02344,0.32584,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,12,1.01727,0.00168,1.67392,0.02448,0.0237,0.32391,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,13,1.0164,0.00098,1.67048,0.02379,0.0232,0.32108,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.05,14,1.01608,0.00085,1.66977,0.02365,0.02302,0.32285,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,0,1.03248,0.0028,1.6943,0.02536,0.02449,0.32937,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,1,1.036,0.00352,1.70173,0.02609,0.02542,0.33642,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,2,1.0359,0.00363,1.70116,0.02619,0.02536,0.33445,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,3,1.03474,0.00361,1.70027,0.02617,0.02554,0.32444,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,4,1.03585,0.00447,1.70475,0.02706,0.02619,0.32048,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,5,1.03478,0.00325,1.69959,0.02585,0.02514,0.32326,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,6,1.03484,0.00371,1.70083,0.0263,0.02547,0.33163,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,7,1.03403,0.00362,1.69898,0.02622,0.02539,0.32532,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,8,1.03452,0.00322,1.69848,0.02581,0.02499,0.33428,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,9,1.03412,0.00414,1.70068,0.02673,0.02581,0.32685,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,10,1.03704,0.00449,1.70697,0.0271,0.02615,0.32853,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,11,1.03639,0.00371,1.70292,0.02626,0.02543,0.32234,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,12,1.03513,0.00398,1.70252,0.02658,0.02566,0.33228,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,13,1.03545,0.00392,1.70169,0.02649,0.02561,0.32601,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.1,14,1.0365,0.00392,1.70326,0.02645,0.02568,0.32318,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,0,1.08829,0.01051,1.77766,0.03232,0.03101,0.33983,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,1,1.09169,0.01114,1.7848,0.03298,0.03154,0.34895,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,2,1.09165,0.01054,1.78246,0.03236,0.03106,0.34138,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,3,1.08997,0.01065,1.78004,0.03249,0.03123,0.34506,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,4,1.09215,0.01031,1.78338,0.03219,0.03092,0.34793,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,5,1.09204,0.01063,1.78443,0.03247,0.03111,0.34282,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,6,1.09135,0.01055,1.78257,0.03237,0.03114,0.34585,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,7,1.08815,0.0102,1.77775,0.03206,0.03074,0.34929,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,8,1.0885,0.01148,1.78055,0.03333,0.03211,0.33581,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,9,1.08888,0.01125,1.78042,0.03311,0.03163,0.34213,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,10,1.09057,0.01112,1.7832,0.03301,0.03179,0.34604,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,11,1.08913,0.01119,1.78074,0.03302,0.03149,0.35307,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,12,1.09122,0.0102,1.7811,0.03207,0.03101,0.3485,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,13,1.08992,0.0107,1.78167,0.03262,0.03136,0.34576,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,b_magmatch,0.25,14,1.09125,0.01071,1.7834,0.0326,0.03123,0.33447,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,0,1.00304,-0.00049,1.65097,0.02255,0.02201,0.33101,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,1,1.0032,-0.00057,1.65097,0.02248,0.02192,0.32192,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,2,1.00342,-0.0006,1.65138,0.02245,0.02192,0.32409,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,3,1.00315,-0.00071,1.65058,0.02234,0.02179,0.3229,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,4,1.00261,-0.00065,1.65001,0.02241,0.02187,0.32025,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,5,1.00289,-0.00072,1.6501,0.02234,0.02178,0.32385,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,6,1.0028,-0.00076,1.6498,0.0223,0.02173,0.32106,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,7,1.00339,-0.0007,1.6509,0.02234,0.0218,0.3225,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,8,1.00257,-0.00079,1.64946,0.02226,0.02174,0.32903,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,9,1.00266,-0.00089,1.64918,0.02218,0.02166,0.32161,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,10,1.00307,-0.00078,1.65001,0.02227,0.02176,0.32344,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,11,1.00264,-0.0006,1.65021,0.02247,0.02188,0.32118,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,12,1.00325,-0.00077,1.65056,0.02228,0.02175,0.32218,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,13,1.0029,-0.00072,1.65017,0.02233,0.02178,0.32173,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.01,14,1.00283,-0.00084,1.64973,0.02223,0.02172,0.32199,,,,,,,,,,,,,0.01,False,False
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,0,1.0149,0.00154,1.67387,0.02464,0.0239,0.32548,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,1,1.01588,0.00124,1.67399,0.0243,0.02362,0.32595,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,2,1.01438,0.00156,1.67277,0.02463,0.02384,0.33309,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,3,1.01552,0.00152,1.67461,0.02458,0.02369,0.32186,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,4,1.0149,0.00093,1.67107,0.02396,0.02324,0.32755,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,5,1.01552,0.00124,1.67341,0.02431,0.02351,0.32233,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,6,1.01437,0.00109,1.67165,0.02415,0.02336,0.32346,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,7,1.01397,0.00073,1.66896,0.02375,0.02306,0.32888,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,8,1.01631,0.00111,1.67403,0.02416,0.02341,0.33314,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,9,1.01638,0.0009,1.67369,0.02396,0.02321,0.3249,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,10,1.01565,0.00147,1.67417,0.02455,0.02365,0.32033,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,11,1.01409,0.00133,1.67245,0.02444,0.02359,0.32244,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,12,1.0152,0.00113,1.67266,0.02417,0.02338,0.32227,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,13,1.0154,0.00131,1.67328,0.02438,0.02372,0.32878,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.05,14,1.01424,0.00106,1.67041,0.02412,0.02323,0.32116,,,,,,,,,,,,,0.05,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,0,1.03024,0.00403,1.70113,0.02708,0.02616,0.32332,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,1,1.03138,0.00434,1.70448,0.02748,0.0264,0.32904,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,2,1.03046,0.00348,1.69927,0.02649,0.02557,0.32577,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,3,1.02769,0.00376,1.69645,0.02679,0.0257,0.33128,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,4,1.02928,0.00327,1.69776,0.02631,0.0254,0.33145,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,5,1.02878,0.00361,1.69741,0.02663,0.02562,0.32489,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,6,1.0303,0.00326,1.69875,0.02628,0.02515,0.32871,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,7,1.03065,0.00382,1.7003,0.02684,0.02595,0.33188,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,8,1.02893,0.0037,1.69822,0.02675,0.02583,0.32368,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,9,1.02946,0.00315,1.69748,0.02619,0.02523,0.32886,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,10,1.02838,0.00336,1.69643,0.02641,0.02543,0.32528,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,11,1.03082,0.00366,1.70127,0.02672,0.02566,0.33103,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,12,1.03124,0.0038,1.70166,0.02685,0.02574,0.33028,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,13,1.0306,0.0037,1.70072,0.02676,0.0257,0.32689,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.1,14,1.02978,0.00344,1.69838,0.02649,0.02563,0.32365,,,,,,,,,,,,,0.1,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,0,1.07716,0.01115,1.78063,0.0342,0.03235,0.33683,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,1,1.07915,0.01121,1.78442,0.03432,0.03259,0.34558,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,2,1.07872,0.01043,1.78137,0.03356,0.0318,0.34192,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,3,1.07734,0.01111,1.78045,0.03411,0.0323,0.34492,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,4,1.0758,0.01121,1.77912,0.03424,0.03218,0.34405,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,5,1.07671,0.0109,1.78068,0.034,0.03213,0.34769,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,6,1.07837,0.01088,1.7814,0.0339,0.03212,0.34313,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,7,1.07879,0.01135,1.78154,0.03425,0.0325,0.34151,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,8,1.07856,0.01063,1.78071,0.03367,0.03184,0.33599,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,9,1.07598,0.0104,1.77801,0.03348,0.03174,0.33223,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,10,1.0768,0.01052,1.77982,0.03365,0.03176,0.36651,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,11,1.07677,0.01125,1.78019,0.03419,0.03232,0.34624,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,12,1.07659,0.01161,1.7812,0.03459,0.03298,0.34039,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,13,1.07841,0.01128,1.78325,0.03436,0.0325,0.34711,,,,,,,,,,,,,0.25,True,True
cp-discovery__williamson-asmt-2025-csv__assessed__ab51c4d2,c_basematch,0.25,14,1.07863,0.01081,1.78162,0.03387,0.0321,0.3348,,,,,,,,,,,,,0.25,True,True
