cod_id,n_symops,n_sites,mult_product_log10,d,L1,Tail,H2,keff,omega,maxexp,frac_exp_carrier
4328118,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2235550,2,48,14.44944,15,1.0,0.0,1.0,0.51868,1,48,1.0
4089217,2,70,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
4124674,48,7,8.28127,9,0.65431,-0.0,0.54762,0.97363,2,18,1.0
4034486,4,43,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
2231776,4,25,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
4514485,4,29,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
4123699,4,89,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7249932,2,104,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1503167,4,46,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
7248104,8,17,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
7226968,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4109538,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7223969,4,25,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
7019134,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
2235979,2,23,6.92369,7,1.0,0.0,1.0,0.54293,1,23,1.0
7200750,4,52,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4514860,2,53,15.95459,16,1.0,0.0,1.0,0.51713,1,53,1.0
4335082,4,75,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7023995,4,49,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
4077682,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4067693,2,112,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1518929,2,118,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7012291,4,67,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7714061,2,37,11.13811,12,1.0,0.0,1.0,0.52396,1,37,1.0
7712265,2,22,6.62266,7,1.0,0.0,1.0,0.54293,1,22,1.0
7048583,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1547010,8,61,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4130854,4,31,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
2236595,2,74,22.27622,23,1.0,0.0,1.0,0.51204,1,74,1.0
7132030,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4133554,2,65,19.56695,20,1.0,0.0,1.0,0.51385,1,65,1.0
7028611,4,88,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7106244,8,36,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2240287,2,27,8.12781,9,1.0,0.0,1.0,0.53318,1,27,1.0
1507343,8,50,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
9016826,192,3,1.80618,2,1.0,0.0,1.0,0.70064,1,6,1.0
7004254,4,56,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1517396,2,64,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
1519374,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
4326538,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4306218,2,100,29.19991,30,1.0,0.0,1.0,0.50923,1,97,1.0
4345398,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7720660,4,68,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1574234,4,35,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
7234589,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4119820,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2202491,2,62,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
7715706,4,85,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7154783,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7235926,2,26,7.82678,8,1.0,0.0,1.0,0.53581,1,26,1.0
7157127,4,41,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
2210503,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7716264,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4118990,2,38,11.43914,12,1.0,0.0,1.0,0.52396,1,38,1.0
7717471,12,15,15.40957,16,0.56652,-0.0,0.50885,1.01628,2,29,1.0
2210292,8,34,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7241791,36,48,30.87617,31,0.64901,-0.0,0.54441,0.93483,2,42,1.0
4061142,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4502414,4,49,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
1504660,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
4519028,8,66,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2107999,2,44,13.24532,14,1.0,0.0,1.0,0.51931,1,44,1.0
2022951,8,39,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
8100618,4,18,10.83708,11,1.0,0.0,1.0,0.52595,1,36,1.0
2105087,4,108,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7154298,2,32,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
7217749,2,67,20.16901,21,1.0,0.0,1.0,0.51319,1,67,1.0
2204624,2,64,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
9001565,4,13,6.92369,7,1.0,0.0,1.0,0.54293,1,23,1.0
9002721,8,13,9.33193,10,1.0,0.0,1.0,0.52833,1,31,1.0
4326646,4,89,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7132751,8,16,12.34223,13,1.0,0.0,1.0,0.5212,1,41,1.0
7049522,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
4306856,2,53,15.95459,16,1.0,0.0,1.0,0.51713,1,53,1.0
7719731,18,13,13.38203,14,0.82004,-0.0,0.70485,0.73676,2,23,1.0
7035488,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7234576,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1548156,8,38,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7203544,2,56,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
4305031,4,64,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4077785,4,71,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4031756,4,46,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
4327983,4,68,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7009978,4,104,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7133193,2,99,29.80197,30,1.0,0.0,1.0,0.50923,1,99,1.0
4303205,2,85,25.58755,26,1.0,0.0,1.0,0.51065,1,85,1.0
2311960,2,43,12.94429,13,1.0,0.0,1.0,0.5212,1,43,1.0
4126484,2,47,14.14841,15,1.0,0.0,1.0,0.51868,1,47,1.0
1518981,18,93,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
7117616,16,22,24.98549,25,1.0,0.0,1.0,0.51108,1,83,1.0
9010084,8,8,6.0206,7,1.0,0.0,1.0,0.54293,1,20,1.0
7126881,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
7700529,4,94,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7233216,8,50,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7046638,2,84,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
2240115,4,46,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
4309264,8,19,17.15871,18,1.0,0.0,1.0,0.51452,1,57,1.0
2231907,8,23,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
7219817,4,68,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4511932,2,63,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
7060504,2,78,23.17931,24,1.0,0.0,1.0,0.51154,1,77,1.0
7701401,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7131469,8,59,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7044859,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2019731,2,64,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
7237653,4,30,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
7242957,4,53,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2012114,2,110,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2015834,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7111245,2,68,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
1502884,2,72,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
7056855,2,38,11.43914,12,1.0,0.0,1.0,0.52396,1,38,1.0
7061949,8,38,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7115488,4,54,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4311275,18,47,30.12654,31,0.76019,0.0,0.6354,0.80097,2,48,1.0
2220460,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
2101413,2,58,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
7209321,2,20,6.0206,7,1.0,0.0,1.0,0.54293,1,20,1.0
2238975,2,50,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
8104653,4,42,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
2008784,4,25,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
7007432,4,32,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
7013895,2,96,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7710730,4,20,12.0412,13,1.0,0.0,1.0,0.5212,1,40,1.0
4021551,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7061942,2,106,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1570556,8,70,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7037661,8,36,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1568757,2,59,17.76077,18,1.0,0.0,1.0,0.51452,1,59,1.0
1552729,4,19,11.43914,12,1.0,0.0,1.0,0.52396,1,38,1.0
2107029,4,16,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
7225954,4,50,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4078230,2,46,13.84738,14,1.0,0.0,1.0,0.51931,1,46,1.0
1573875,2,39,11.74017,12,1.0,0.0,1.0,0.52396,1,39,1.0
7208463,4,52,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7124225,4,56,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4089155,4,83,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1523718,192,2,1.20412,2,1.0,0.0,1.0,0.70064,1,4,1.0
1512169,2,37,11.13811,12,1.0,0.0,1.0,0.52396,1,37,1.0
1553037,4,58,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7046460,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2018337,4,52,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1553422,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4318366,2,91,27.39373,28,1.0,0.0,1.0,0.50989,1,91,1.0
2021817,2,64,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
7059278,2,105,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7712991,2,69,20.77107,21,1.0,0.0,1.0,0.51319,1,69,1.0
7711488,2,91,27.39373,28,1.0,0.0,1.0,0.50989,1,91,1.0
2204829,4,45,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
7038763,2,44,13.24532,14,1.0,0.0,1.0,0.51931,1,44,1.0
7219755,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
1558437,2,32,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
4117848,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1563932,8,90,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7001102,8,16,14.44944,15,1.0,0.0,1.0,0.51868,1,48,1.0
1554936,4,48,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7710934,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1558234,2,42,12.64326,13,1.0,0.0,1.0,0.5212,1,42,1.0
7160056,4,40,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
7105189,4,30,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
7111246,8,106,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7106639,2,60,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
1535587,4,16,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
2226115,2,70,21.0721,22,1.0,0.0,1.0,0.51259,1,70,1.0
7220519,4,106,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4319932,8,11,8.42884,9,1.0,0.0,1.0,0.53318,1,28,1.0
4502049,16,21,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
4063942,4,64,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2235978,8,61,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7114338,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4517937,48,4,3.66351,4,0.73953,0.0,0.61475,0.9515,2,9,1.0
7019753,8,58,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7061252,8,45,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1518877,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4330413,16,32,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1556380,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4111042,2,110,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7202352,2,61,18.36283,19,1.0,0.0,1.0,0.51457,1,61,1.0
7158545,2,60,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
1552422,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4304222,2,92,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
7058516,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4349488,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1573473,8,30,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
7235081,2,34,10.23502,11,1.0,0.0,1.0,0.52595,1,34,1.0
1538528,8,5,3.0103,4,1.0,0.0,1.0,0.58493,1,10,1.0
4121876,8,19,15.95459,16,1.0,0.0,1.0,0.51713,1,53,1.0
7712980,8,21,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
2207289,2,32,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
4325854,4,117,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7105648,2,99,29.50094,30,1.0,0.0,1.0,0.50923,1,98,1.0
4345802,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7044960,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2210829,4,42,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
4134477,4,16,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
2238025,2,55,16.55665,17,1.0,0.0,1.0,0.51613,1,55,1.0
4329633,4,60,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7016085,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7157708,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
2230577,4,51,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
4518398,192,19,31.23922,32,0.7709,-0.0,0.64678,0.78644,2,80,1.0
7125967,2,114,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4337600,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7230250,4,27,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
4126869,4,86,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7252048,2,19,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
1507595,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
8107250,4,51,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7214260,2,63,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
1517819,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2227355,4,29,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
1570899,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
7016725,2,86,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
7007412,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4122424,2,100,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2242623,8,74,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2107335,4,41,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
4502511,4,60,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7208653,4,52,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7031034,8,108,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4328078,4,58,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7042915,8,43,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4335891,4,84,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7047579,2,108,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4128020,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7123676,2,87,26.18961,27,1.0,0.0,1.0,0.51026,1,87,1.0
4125561,4,59,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4065193,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7004567,2,68,20.47004,21,1.0,0.0,1.0,0.51319,1,68,1.0
2200378,16,6,3.0103,4,1.0,0.0,1.0,0.58493,1,10,1.0
7715510,4,98,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7038355,2,80,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
1507909,4,60,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7217845,4,41,24.68446,25,1.0,0.0,1.0,0.51108,1,82,1.0
1100967,8,65,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4060253,2,109,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2019595,4,18,10.83708,11,1.0,0.0,1.0,0.52595,1,36,1.0
2016470,4,37,22.27622,23,1.0,0.0,1.0,0.51204,1,74,1.0
7057739,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4300401,8,63,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
2231685,4,31,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
2225483,2,64,19.26592,20,1.0,0.0,1.0,0.51385,1,64,1.0
4330385,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
7222247,4,63,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2200097,2,63,18.96489,19,1.0,0.0,1.0,0.51457,1,63,1.0
1545946,4,43,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
7047039,8,75,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4134026,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2231860,8,51,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7006842,12,52,30.21707,31,0.55789,-0.0,0.5067,1.0044,2,56,1.0
2010652,4,61,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4036090,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7124893,4,82,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4126507,4,28,16.85768,17,1.0,0.0,1.0,0.51613,1,56,1.0
7059198,2,45,13.54635,14,1.0,0.0,1.0,0.51931,1,45,1.0
1514364,4,107,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2211950,4,36,21.67416,22,1.0,0.0,1.0,0.51259,1,72,1.0
1515633,8,114,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4514575,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7115810,4,39,23.48034,24,1.0,0.0,1.0,0.51154,1,78,1.0
4078045,4,90,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4076079,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4020714,4,99,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1517656,8,21,18.66386,19,1.0,0.0,1.0,0.51457,1,62,1.0
1506225,4,62,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7012431,4,38,22.87828,23,1.0,0.0,1.0,0.51204,1,76,1.0
7150874,4,54,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1569971,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7040857,8,120,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
2013427,4,30,18.0618,19,1.0,0.0,1.0,0.51457,1,60,1.0
1533092,4,66,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
7054565,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
4126764,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4022318,4,56,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1559105,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1532273,32,9,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
2218955,2,54,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
2104194,2,29,8.72987,9,1.0,0.0,1.0,0.53318,1,29,1.0
7126915,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
7201921,4,60,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1565778,2,76,22.87828,23,1.0,0.0,1.0,0.51204,1,76,1.0
4316221,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7231554,2,66,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
7051242,4,90,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7237880,2,50,15.0515,16,1.0,0.0,1.0,0.51713,1,50,1.0
2242738,2,41,12.34223,13,1.0,0.0,1.0,0.5212,1,41,1.0
7713059,16,120,31.00609,32,1.0,0.0,1.0,0.50865,1,103,1.0
7029405,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7123625,8,36,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7040918,8,86,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7223854,4,55,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2208836,2,35,10.53605,11,1.0,0.0,1.0,0.52595,1,35,1.0
4319729,8,93,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
1555040,2,59,17.76077,18,1.0,0.0,1.0,0.51452,1,59,1.0
2233356,4,42,25.28652,26,1.0,0.0,1.0,0.51065,1,84,1.0
7042871,2,115,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7044721,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7131398,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7124254,4,58,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2238926,4,38,22.87828,23,1.0,0.0,1.0,0.51204,1,76,1.0
7219661,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7135607,8,56,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
7703768,2,77,23.17931,24,1.0,0.0,1.0,0.51154,1,77,1.0
4021769,8,34,30.70506,31,1.0,0.0,1.0,0.50893,1,102,1.0
4512696,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7025445,6,38,28.13838,29,0.59347,0.0,0.51747,0.98469,2,38,1.0
4326029,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7704412,4,47,28.29682,29,1.0,0.0,1.0,0.50955,1,94,1.0
1506344,2,54,16.25562,17,1.0,0.0,1.0,0.51613,1,54,1.0
8101267,4,44,26.49064,27,1.0,0.0,1.0,0.51026,1,88,1.0
2242952,4,43,25.88858,26,1.0,0.0,1.0,0.51065,1,86,1.0
7230059,2,40,12.0412,13,1.0,0.0,1.0,0.5212,1,40,1.0
2219289,8,40,30.40403,31,1.0,0.0,1.0,0.50893,1,101,1.0
9002126,192,5,5.71957,6,1.0,0.0,1.0,0.5514,1,19,1.0
4334330,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2239047,4,72,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2229128,2,44,13.24532,14,1.0,0.0,1.0,0.51931,1,44,1.0
4513966,48,15,20.2772,21,0.62352,-0.0,0.53051,0.96734,2,42,1.0
4079964,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7244432,4,67,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7249348,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2212292,4,46,27.69476,28,1.0,0.0,1.0,0.50989,1,92,1.0
4341323,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
2209688,4,67,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4101904,2,29,8.72987,9,1.0,0.0,1.0,0.53318,1,29,1.0
4344410,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1557157,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7122407,4,48,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
7008822,4,29,17.45974,18,1.0,0.0,1.0,0.51452,1,58,1.0
4513930,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4339622,16,71,31.00609,32,1.0,0.0,1.0,0.50865,1,103,1.0
7036839,36,19,28.0646,29,0.64603,-0.0,0.54265,0.939,2,38,1.0
4323087,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7243525,2,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7703657,8,22,19.86798,20,1.0,0.0,1.0,0.51385,1,66,1.0
1515226,4,77,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1541701,2,32,9.63296,10,1.0,0.0,1.0,0.52833,1,32,1.0
8105337,4,110,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
1546702,4,54,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4109171,4,98,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
4341113,4,120,30.103,31,1.0,0.0,1.0,0.50893,1,100,1.0
7008415,4,45,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
4306275,18,43,30.36715,31,0.81701,0.03429,0.69079,0.73674,3,52,1.0
7233425,4,40,24.0824,25,1.0,0.0,1.0,0.51108,1,80,1.0
7058799,2,49,14.75047,15,1.0,0.0,1.0,0.51868,1,49,1.0
7234554,4,48,28.89888,29,1.0,0.0,1.0,0.50955,1,96,1.0
4032973,4,45,27.0927,28,1.0,0.0,1.0,0.50989,1,90,1.0
7718830,2,29,8.72987,9,1.0,0.0,1.0,0.53318,1,29,1.0
4510963,6,52,30.29675,31,0.58269,0.0,0.51367,0.99077,2,42,1.0
